userId,food,facility,price,service,location
0025834699F35EDB294E341117118517,0.086956522,0.52173913,0,0.086956522,0.304347826
00280EE64E4F7B4EED7D313F6F4F7082,0,0.41509434,0.018867925,0.226415094,0.339622642
0028989BD550DE88E7696AB071F60E2C,0.128787879,0.575757576,0.007575758,0.022727273,0.265151515
002C1744A6359814722C337C6E22B00F,0,0.333333333,0,0.133333333,0.533333333
002C52DD6C3A2322AA9D8637DE4B6339,0.041666667,0.416666667,0,0.166666667,0.375
002F37395FC1B56C5514CAE41FE660A5,0,0.25,0.083333333,0.166666667,0.5
003151752216A76E798E4DBACC2397E1,0,0.461538462,0,0.153846154,0.384615385
0032A14DC58A28F8CB4411137E4D2909,0.1,0.5,0,0.1,0.3
003314783DE3C3026AA955F1227D21FA,0,0.857142857,0,0.142857143,0
003328107332C293A5056EF421B0EDD4,0.136363636,0.227272727,0,0.318181818,0.318181818
00333AF2B9BFD073EFCE1337E3F12F4F,0.057142857,0.485714286,0,0.142857143,0.314285714
0033D38621EBEE349D87496C62611DEC,0.153846154,0.461538462,0,0.230769231,0.153846154
00343EAD5313FDA2B076894546E075F8,0.086956522,0.282608696,0,0.195652174,0.434782609
0035022073C4E8B72F22402E2551EA98,0.090909091,0.454545455,0,0,0.454545455
00382590B8B409E928FE12DA34E234B2,0,0.692307692,0,0.153846154,0.153846154
00382F966229D1EEC68721DE48B3DC58,0,0.7,0,0.2,0.1
00388157A52D38FE7995E6C50B198E0E,0,0.285714286,0,0,0.714285714
003A111B24E1000AE4E6A70E27304C73,0.181818182,0.5,0,0.045454545,0.272727273
003BD95AD08A58A8D53496622C97414D,0,1,0,0,0
003C67C15BACB02BE97CBC5E5E6FEF32,0,0.4,0,0.133333333,0.466666667
003E55A44825A25355223225B3ED688A,0.1,0.3,0,0.1,0.5
003F35E8965608D5A5181D681D8CF9AD,0.108108108,0.27027027,0,0.189189189,0.432432432
003FB8EE2C6E7D8F3A835DD8FA36A96D,0.083333333,0.321428571,0,0.095238095,0.5
003FDF97023EB4BCE2DDE88423A5B041,0.142857143,0.357142857,0.071428571,0.071428571,0.357142857
00402AB8C90AF701924FB49248E31572,0.134328358,0.492537313,0.007462687,0.052238806,0.313432836
0040E52E2A45CC0EED80ADF23C7874C2,0.075,0.6,0,0.2,0.125
00430307C14B392F73D7B2B4D2134707,0.125,0.359375,0,0.1875,0.328125
0044E17EFAAC8BC951C636B220FB933A,0.076923077,0.461538462,0,0.153846154,0.307692308
0044FBB52B859F62BE283B62E7472E67,0,0.28,0,0.04,0.68
004515E87E4C0C515F159C93C990670B,0.079365079,0.380952381,0,0.19047619,0.349206349
00453D4F949825422FC47BE972E1188D,0,0.75,0,0,0.25
0045B81E226E4712339967352EAF2E83,0.118644068,0.406779661,0,0.13559322,0.338983051
00460DB0B024F4B6D11C3E029E653707,0.111111111,0.5,0,0,0.388888889
0047652F9F07D444561D47DFDA9C512F,0.03030303,0.636363636,0,0.121212121,0.212121212
0047EBA8E1F590090C1E7D1699AD7B87,0.16,0.52,0,0.12,0.2
00484C3E2AA712278AF42725ABC6DB3C,0.137931034,0.448275862,0.034482759,0.103448276,0.275862069
004A54DD74CB047A9D82017A5AF7139A,0,0.125,0,0.5,0.375
004D013CCBA5888132D6BE9E1A97BC59,0,0.666666667,0,0.111111111,0.222222222
004D324107FA336CF69E6AA276F58D10,0.105263158,0.526315789,0,0.157894737,0.210526316
004D6E08804CAE834413BD62B1BBE9E3,0.0625,0.5625,0,0.0625,0.3125
00512B416F050E29B0F2D4BC03401C53,0.08,0.28,0,0.28,0.36
00520D96A916EC6A06FBD80D7738BA9C,0.045454545,0.409090909,0,0,0.545454545
00525894B5C67AA6DA65FDCA03449437,0,0.5,0,0,0.5
00535757A5B1FBDE525D1E67F608A99C,0,0.727272727,0,0,0.272727273
005434266AC91AC4AB61A03A9A8AFC18,0,0.363636364,0,0.090909091,0.545454545
00550EFD299931F8C0C77E4B53BC67DE,0,0.25,0,0.25,0.5
0055E3278DE094A56E584236F36ECB25,0.181818182,0.454545455,0,0.090909091,0.272727273
0056B8FFD612F6431BE03032DDD4BCAF,0.159722222,0.409722222,0.020833333,0.118055556,0.291666667
0057270BC606416A34D6A7E0EDDFFCC9,0,0.333333333,0,0.333333333,0.333333333
0058310E8B0736BA1C5011CC75139651,0.153846154,0.538461538,0,0.076923077,0.230769231
005889731CBB5F5AF07607F12AB86747,0,0.636363636,0,0.090909091,0.272727273
00590E55EB6898D7635C9E65C6D9442C,0,0.6,0,0.2,0.2
0059515BE5964DFDEE9BE7549D16C812,0.102941176,0.485294118,0.029411765,0.088235294,0.294117647
005AEE6BE028AE40A4C28687ECFCAF3C,0.166666667,0.166666667,0,0.083333333,0.583333333
005B1CD07177C73FC413B5B2B8A8F28A,0,0.272727273,0,0.181818182,0.545454545
005B1E6D00E521AFBA249761AC57CFC3,0.072727273,0.545454545,0,0.072727273,0.309090909
005BDE17733F58FB5C223640E3716151,0.15,0.35,0,0.1,0.4
005DA3DA1737B075715D86512296C688,0.107142857,0.392857143,0.035714286,0.071428571,0.392857143
005DAD6740832AD11CF12641A9FB68DF,0.083333333,0.25,0,0.166666667,0.5
005F490E151E87275483F427A9026992,0,0.545454545,0,0.363636364,0.090909091
0060B1FA7FDC9EA407DE116558F17313,0.076923077,0.480769231,0,0.096153846,0.346153846
0062689133C9579624CD5BCCA3DEC2D1,0.25,0.25,0,0.083333333,0.416666667
0062C6B2DFCDFC2A99138588DF3E9EB4,0.175,0.25,0,0.15,0.425
0063ACF6E02C54D0004A83900421E3AB,0.176470588,0.411764706,0,0,0.411764706
006406C0A3EAA913FCC1CAD234E50C03,0.047619048,0.571428571,0,0.238095238,0.142857143
0064F4A954CD5C7B42A3D72E3C7DC03F,0.25,0.25,0,0.25,0.25
0065BE6C7345D6698F9596283E5E557E,0,0.666666667,0,0.333333333,0
0066218021446DACDCA26D82ADCB269A,0.038461538,0.346153846,0,0.153846154,0.461538462
00680D3C6ED4D738CCD837EDEB105ADB,0,0.447368421,0,0.263157895,0.289473684
006815AA1A8B08EFBBCA4D643465462F,0,0.470588235,0,0.176470588,0.352941176
0068422CE7A63B0862B0338123F6BE8C,0.075757576,0.257575758,0,0.136363636,0.53030303
0069D8E11778ABE8B524D4BDBF7097AA,0,0.333333333,0,0,0.666666667
006AEC1F42C73F32673769DB42922E21,0.090909091,0.454545455,0,0.272727273,0.181818182
006B906B5E32FA00E64F088C85699A8A,0,0.315789474,0,0.105263158,0.578947368
006F07CEFF3E2740C3B4E4D30C378958,0.177777778,0.466666667,0.022222222,0.044444444,0.288888889
0070F9399F4841C9D99B5B1B659376F8,0,0.666666667,0.083333333,0,0.25
00721444A68EE9AAAB45F74BB2F743FA,0,0.382978723,0,0.127659574,0.489361702
0073CB90A148E22F95F288E34583B276,0.117647059,0.529411765,0,0.058823529,0.294117647
0075BEC160B76C37061B19B64B9679EF,0.102564103,0.346153846,0,0.064102564,0.487179487
00768EA775ACA27969ED6513697398C0,0.028985507,0.362318841,0,0.072463768,0.536231884
0077B9CADB6E386C06E2D50FD0AE4705,0,0.333333333,0,0,0.666666667
0078E762905ECCCFA0D9016D76993377,0,0.428571429,0,0.214285714,0.357142857
0079019EB0A43A80E1A6D462831EA7C6,0.088235294,0.382352941,0,0.147058824,0.382352941
00793193B437BC026AFF6FCB2A32BC6D,0,0.384615385,0,0.230769231,0.384615385
007AFF3CC70D8FDB66A7DE082E71A0CE,0.069767442,0.627906977,0,0,0.302325581
007B418FB2785D7B4C3C37D7F3832BBF,0.142857143,0.571428571,0,0.285714286,0
007CAD785497FC27CDE3AA769B68C9BA,0,0.5,0,0.166666667,0.333333333
007D57736F01ABC6C33D04CB74E0135A,0,0.619047619,0,0.047619048,0.333333333
007D8D3D1E0B2CCDF2FD437338B4B3CC,0.05,0.65,0.016666667,0.033333333,0.25
0082AF9755F31B522585D8970A5A2685,0,0.416666667,0.083333333,0.166666667,0.333333333
0086C06A9671E3B7115AB7A97C7E4EBF,0,0.333333333,0,0.25,0.416666667
00877575DDF518E4DCFD082EE425377C,0.166666667,0.458333333,0,0.083333333,0.291666667
00878B2DD0F70DA936A7143869955166,0.214285714,0.214285714,0,0,0.571428571
008836C8150C50353402307AFD5B9A79,0,0.428571429,0,0.142857143,0.428571429
0088DCCE8510E1B6EBBED04FC3F667A6,0.055555556,0.444444444,0,0.166666667,0.333333333
0089FDC1B1B6C9C52536E512DF695C84,0.142857143,0.714285714,0,0.095238095,0.047619048
008C142F90F53E7DB4D295553F508DF2,0.130434783,0.391304348,0,0.086956522,0.391304348
008D7BFD87D90B6995850A7662044C8B,0.108695652,0.543478261,0,0.065217391,0.282608696
008DD2276783ED4B9F11EA77F2D678FB,0.075,0.6,0,0.025,0.3
008F8F7E6C66980D1C283757855BA5D5,0.058823529,0.294117647,0,0.176470588,0.470588235
00978DF96E048D9745DCBB6083385E1B,0,0.476190476,0,0.095238095,0.428571429
0097E3C0A8BE919090655DBF2B8811D5,0.083333333,0.583333333,0,0.083333333,0.25
0099C7C75FD624C272E9BF30799C9153,0.138613861,0.495049505,0,0.158415842,0.207920792
009A884CAAB02931B9868A65F3F11E23,0.166666667,0.466666667,0,0.016666667,0.35
009BCE05D46ED0942053157922F4038E,0.111111111,0.222222222,0,0.555555556,0.111111111
009E528429C7CE30B7A648212AD89E1D,0.083333333,0.333333333,0,0.416666667,0.166666667
00A1350C5FC9D77801497C11F05F8BB4,0.166666667,0.5,0,0.166666667,0.166666667
00A1E3BBDAB8921E7A916DB1EE40B56F,0.090909091,0.181818182,0.090909091,0.181818182,0.454545455
00A2261589D3BAEF697464B9E53AB6F0,0.25,0,0,0.5,0.25
00A3D83955A2BE0D0FE44AAE5921E980,0.056603774,0.490566038,0,0.094339623,0.358490566
00A48CF6E95C62360563BF47C44718D3,0,0.333333333,0,0.222222222,0.444444444
00A4E69009760A1771BEC97D00EACC95,0.093023256,0.604651163,0,0.186046512,0.11627907
00A64863A2DE3AE851BEB596D25D91D7,0,0.333333333,0,0.333333333,0.333333333
00A79BC9416B80FED03D2BA846016866,0.269230769,0.538461538,0,0.038461538,0.153846154
00A7BD1E941F00B9A6E525E73ACB0A53,0.076923077,0.461538462,0,0.307692308,0.153846154
00A7D63ADE835FEA08C02FF4878847AC,0.034482759,0.413793103,0,0.206896552,0.344827586
00A91BAE74ECE7A3406C8EB367F1D7C6,0.0625,0.5625,0,0.1875,0.1875
00AC5DAF1C155A474054042207317356,0,0.5,0,0.5,0
00AD6E12799442331C4A3C26B707DC75,0,0.928571429,0,0,0.071428571
00AE503F96B247077FDE970E8AD75D47,0.038461538,0.615384615,0.038461538,0.038461538,0.269230769
00B0973BE1A61D647FC42AFB3FC289B1,0.076923077,0.538461538,0,0.230769231,0.153846154
00B105D5F4D795927E5D8C86B662EAA1,0.285714286,0.142857143,0,0,0.571428571
00B12BA89E185598A89951A41EA97C2B,0.074074074,0.62962963,0,0.148148148,0.148148148
00B138CD49E7B84771925206BDDF8DA0,0.142857143,0.485714286,0,0.028571429,0.342857143
00B1C53222A342E363CA2A69E92912EE,0.142857143,0.476190476,0,0.095238095,0.285714286
00B2DE6F3D9F127889D7F3A13940C396,0.142857143,0.428571429,0,0.142857143,0.285714286
00B4770C9C548349654D5654252C70F2,0.033333333,0.4,0,0.2,0.366666667
00B6F1ECC53FC63842F31296403A1178,0,0.37037037,0.074074074,0.185185185,0.37037037
00B9E84D78D52164E5E47D3F232CEA4C,0.130434783,0.347826087,0,0.260869565,0.260869565
00BBD61B648F6CACF92CA5A61AD87263,0.097826087,0.434782609,0,0.108695652,0.358695652
00BD0CA62B98743C9A770B89F488B700,0.022222222,0.466666667,0,0.155555556,0.355555556
00BDB6131D36C6421DB33EDADFCCDEBF,0,0.461538462,0,0.153846154,0.384615385
00BDFF969BFE76E3FDED05596F1FBBB1,0.071428571,0.642857143,0,0,0.285714286
00BEC9C8D5B67FBC0777B5E46983F790,0.071428571,0.357142857,0,0.214285714,0.357142857
00BF3CCCBEA176AC80DC389A3CC95CC3,0,0.75,0,0,0.25
00BF75A60ED22FBD6AF31CA8137F1284,0.117647059,0.470588235,0,0.176470588,0.235294118
00BFF87A9890E263A9185F2FB5E21F98,0,0.428571429,0,0.142857143,0.428571429
00C087AA231D8563E3E337B3C173B6AB,0,0.4,0,0,0.6
00C255D768646AC04AC5188D4166C3E8,0.090909091,0.318181818,0,0.045454545,0.545454545
00C2AAE10C6F23B33007B3F8CD6980E8,0.090909091,0.272727273,0,0.090909091,0.545454545
00C2B23AC55F5CABF22C1FB4C6F365B9,0.108108108,0.513513514,0,0.081081081,0.297297297
00C2F24112556C38AA70AC40EFD689BF,0.130434783,0.47826087,0,0.217391304,0.173913043
00C3A21167999E74612A95DCCFE3305A,0,0.214285714,0,0.142857143,0.642857143
00C3AECF9324DDF36797E682973723B3,0.09375,0.4375,0,0.03125,0.4375
00C3F5CD8AD3E1159B9EF48EFD8DFB38,0.21875,0.28125,0.0625,0.0625,0.375
00C6E0A14407EAD5A2A9F18638AEB8A8,0.16,0.48,0,0.08,0.28
00C75DBD867A84C1066E55D355841511,0.083333333,0.583333333,0,0,0.333333333
00C86AD2146F33F45BE36295489B0D10,0.1,0.4,0,0.2,0.3
00C8EC9006C4143A8D142466569C90F9,0.21875,0.40625,0,0.0625,0.3125
00CD37607495374E97D655BCF4DBF25A,0.071428571,0.5,0,0.178571429,0.25
00CE2787E3B9AF52F92327F5C5CDED80,0.090909091,0.454545455,0.018181818,0.145454545,0.290909091
00CFB331C2CF336269B0D7A2737F257A,0.072727273,0.472727273,0,0.181818182,0.272727273
00D01F229536A14F12DA38B78D3D1D84,0.090909091,0.545454545,0,0.090909091,0.272727273
00D1BD1BD2D9D461FE3716C8082BEDD8,0.076923077,0.461538462,0,0.153846154,0.307692308
00D28B8834936800AA210207DE2B6FDE,0.083333333,0.541666667,0,0.083333333,0.291666667
00D513EBB98D829FBCD71800A2F01A7A,0.074074074,0.555555556,0,0.185185185,0.185185185
00D61F03E304A04E03CF207B6C921EFA,0.066666667,0.733333333,0,0,0.2
00D679688BDEBE1DC0239DBF6C28A50B,0.043478261,0.565217391,0,0.086956522,0.304347826
00D6EAE64786C414838617CA2BBB94F6,0,0.222222222,0,0.222222222,0.555555556
00DA739F50AD99FA8FABEBE0F527A949,0.0625,0.625,0,0,0.3125
00DB0C1548D507B1059644287E8A1749,0.083333333,0.166666667,0,0.416666667,0.333333333
00DBD938B4B5491CB565AD54E7C24E81,0.257142857,0.428571429,0,0.028571429,0.285714286
00DBEDDD03E6FEDD0D96ED92DBCEEE71,0,0.461538462,0,0,0.538461538
00DE8BDE8A2D60D444820C090B5B7FC0,,,,,
00E10469F02E10EA9BC9BAD9BFB17E94,0.057142857,0.514285714,0,0.085714286,0.342857143
00E1C0A99617F8437E795B5CA1440C71,0,0,0,0,1
00E1D2B00315F80722F28D7F06CB08C7,0.025,0.675,0,0.025,0.275
00E38F56B3B2DDE766990793878B2474,0.285714286,0.285714286,0,0.142857143,0.285714286
00E3EFE34F8204C6DCAE5B59C7A8A389,0,0.333333333,0,0,0.666666667
00E5B558BB2F5AA5F278AF0352DD8114,0,0.4,0,0.1,0.5
00E638D16388A9F0700BB4C4ADAE2459,0.076923077,0.5,0,0.076923077,0.346153846
00E7DB0F7AC33A0C88FCF80079C1E578,0,0.625,0,0,0.375
00E976EC9DF1DF81AA54A86D631C3B4D,0,0.421052632,0,0.052631579,0.526315789
00EB1C457D58A6B410E41A2922517582,0.090909091,0.545454545,0,0.090909091,0.272727273
00EBA4DC947A3BF6AF5FCC68B7AF2216,0,0.428571429,0,0.428571429,0.142857143
00EBBDD4F1EA1E4A5EF9EE4FA631C887,0.03030303,0.393939394,0,0.242424242,0.333333333
00EBF95068649DF85684970FA2B8D1E9,0.142857143,0.5,0,0,0.357142857
00EE710DD8D68CDB8B7C9041971601E3,0.1,0.3,0,0,0.6
00EF0847D56EB4F784DB4F50CD229AEA,0,0.409090909,0,0.045454545,0.545454545
00EF6C1AC10BC66F6D6712033BC0876B,0,0.333333333,0,0.083333333,0.583333333
00F197EDECE93D24BF5CC046B8CC7DDE,0.103448276,0.465517241,0,0.051724138,0.379310345
00F1F6AF6C37ED46E5A64A90813A277C,0.363636364,0.363636364,0,0.090909091,0.181818182
00F33123B93D376F07AB283673A6E1E8,0.384615385,0.307692308,0,0,0.307692308
00F38BA49CF12A70F739C9838EC023E1,0.105263158,0.526315789,0,0.052631579,0.315789474
00F762370893527C74F1EAA669940E85,0,0.777777778,0,0.111111111,0.111111111
00F90BD0DA70AB4CC05BE5461D897A62,0.2,0.5,0,0.1,0.2
00F9342EBCD457D778A0FC1094386952,0.032258065,0.548387097,0.032258065,0.161290323,0.225806452
00F9A4B9BF46BA26EAA73231B577D564,0.25,0.5,0,0,0.25
00FA3E1B0E7E7D0389A03DCA55D1F40A,0.1,0.4,0,0.2,0.3
00FBA9B97F7D331C9013FECBF0283022,0.111111111,0.5,0,0.138888889,0.25
00FBBF460334EDC76A5209D990F87536,0.146341463,0.414634146,0,0.097560976,0.341463415
00FBE3C749542CC2F80C9751540758C4,0.103448276,0.586206897,0.034482759,0.103448276,0.172413793
00FC479DC51853C5ED6BB83C953DC2AE,0,0.666666667,0.166666667,0.166666667,0
00FE54EA5480E985670D30FEAC245A5C,0.043478261,0.52173913,0.086956522,0.086956522,0.260869565
010093FB5CA5AEDC992B842567AC9392,0.1875,0.5,0,0.1875,0.125
0100EC31BADAC389C197467D2A1B64ED,0.03125,0.40625,0,0.09375,0.46875
0101222CEA68B62B856A73DAE706706C,0.036363636,0.527272727,0.018181818,0.072727273,0.345454545
0101F15149EA00FE4BF37F9D6BF1D1A0,0.125,0.375,0,0.125,0.375
01033A7F822BA080CC275436FA45B2ED,0.285714286,0.214285714,0,0.214285714,0.285714286
0103D3552BF3CFFA9C043687416F7826,0.333333333,0.333333333,0,0,0.333333333
010512CBAD814468F8F3D460A4D57786,0.052631579,0.263157895,0,0.210526316,0.473684211
010B5CF289B7068BB08CAA4FB28686EE,0.066666667,0.666666667,0,0.133333333,0.133333333
010CB17092C20021875E55D3740AC1E0,0,0.4,0,0.333333333,0.266666667
0111F67FCA120C8C43260409E183BFE4,0.4,0.3,0,0.2,0.1
0113E72597E81FB1D9DDF1E3F9229702,0.142857143,0.476190476,0.047619048,0.047619048,0.285714286
0113F6EF1239F90E1C002F03E0D0CC9A,0.038461538,0.615384615,0,0,0.346153846
0117153242ADCE5F3FE863918AE8E512,0.115384615,0.576923077,0,0.076923077,0.230769231
011B27D46574902E8797FC683A63BA4D,0.142857143,0.428571429,0,0.285714286,0.142857143
011B6BF668DAE8141BA6AAA0ECDD91CC,0.128571429,0.328571429,0,0.142857143,0.4
011B8D1082E6DDF9432B3C5FBD990D72,0.125,0.5,0,0.25,0.125
011DD008C8763569B1562BB23E954923,0,0,0,0.166666667,0.833333333
012090C4DBFA74C0A81A8FA70D19678E,0.0625,0.5,0,0.1875,0.25
0120FD97D85E537CD820D11877674B49,0.1,0.44,0,0.16,0.3
012290FDCB84E80776A87E00164B2A70,0.033333333,0.233333333,0,0.2,0.533333333
01229D3C8BF2324BBBF6BA1F607C72C5,0,0.571428571,0,0.142857143,0.285714286
0124EF1237A47ABD3424F37F1036E191,0.125,0.446428571,0,0.160714286,0.267857143
0125B4D80799D9A744064C703AAF3A5F,0.058823529,0.294117647,0,0.294117647,0.352941176
0125EDEE906AD7F83D1AE29DD19D52D2,0,0.444444444,0,0.222222222,0.333333333
0126830D709F459330F7BAF3A13C6A84,0.333333333,0.666666667,0,0,0
01275987DD6914736CB3BDD34722C226,0.024096386,0.493975904,0,0.096385542,0.385542169
0129B2805CA14675B3C92679ADF229D0,0.166666667,0.444444444,0,0.055555556,0.333333333
0129B7C5AB176FF7EEFBDE367EC299F8,0.076923077,0.615384615,0,0.076923077,0.230769231
0129BE21D85E42F9DA05A22896DBDD72,0.098360656,0.475409836,0,0.131147541,0.295081967
0129DB6B3D5C6B206AFBB69D9D5EE4C3,0.047058824,0.505882353,0.023529412,0.2,0.223529412
012A53B692E5D63290416EEB7C29F6AE,0.15,0.45,0,0.133333333,0.266666667
012B98128EACFEED784F14000E2303E8,0.052631579,0.526315789,0,0.157894737,0.263157895
012CB7D44ED67582CC7E4AEC4D9FCF05,0.142857143,0.714285714,0,0,0.142857143
012D073AAE988572B9CEBB234AD92EAA,0.090909091,0.181818182,0,0.181818182,0.545454545
012DE59233AA68696E4C7E794FAF1877,0.058823529,0.647058824,0,0.117647059,0.176470588
012EBEDE51CFFA570A2D59C96FB07F14,0.076923077,0.384615385,0,0.076923077,0.461538462
0130C398F1E4D4AD125A5F9B59CE0BA7,0.038461538,0.346153846,0,0.153846154,0.461538462
0131EC7132A54E1EB01BD8B60EF0546D,0.111111111,0.333333333,0,0.222222222,0.333333333
0132709CEDD85FC75EE86EBBADC57082,0.071428571,0.392857143,0,0.107142857,0.428571429
013273DF18C34AD592B59F7117E72AA8,0.205882353,0.529411765,0.029411765,0.029411765,0.205882353
0132A99E4A0F01C48764B78BFB97A6A3,0.125,0.1875,0,0.1875,0.5
013329022B402CA67392F5849BF807AB,0.111111111,0.611111111,0,0.222222222,0.055555556
01359C2B6620891BCD204D019CF60C35,0.032258065,0.451612903,0.032258065,0.096774194,0.387096774
0137AE857FBD4FE9BFC976CB28098143,0.084745763,0.525423729,0.033898305,0.016949153,0.338983051
013AE2B559F9B8541B228AB37E377DA8,0,0.55,0,0.15,0.3
013AEBBDFF747081C41F63432C6D02CC,0.5,0.25,0,0,0.25
013B4A42DADF98727BCD7996EE9514A5,0,0.75,0,0.125,0.125
013B7F18771BD5A3C180097CACEA476C,0.1,0.2,0,0.2,0.5
013DC9225C38A457313B981E925D2D89,0.066666667,0.36,0.026666667,0.133333333,0.413333333
013EEF4A36A7DD2FA5EE66D7DAEFC3E4,0.045454545,0.545454545,0,0.136363636,0.272727273
01403729B3312EE78A386035145E16B9,0.169014085,0.323943662,0.014084507,0.084507042,0.408450704
0140D96DB451ED6D686EB861A57F658B,0,0.5,0,0.125,0.375
0143055D6993ACB8E5CACB2A9C14B8AC,0,0.428571429,0,0.142857143,0.428571429
0146B6811CDF1527B82F0914AF4DB78F,0.111111111,0.518518519,0,0.111111111,0.259259259
01475F95506BF50A29079AE4BEA9ABC8,0,0.181818182,0,0.181818182,0.636363636
0147BE7007BE408D096D1AA690E3FA53,0,0.714285714,0,0,0.285714286
014854E94420F463339C3660B84A3A8C,0.058823529,0.529411765,0,0.117647059,0.294117647
01488D1356DE3C11BA82A2DDB0DC0460,0.0625,0.375,0,0.1875,0.375
014939D4B5C8DF7E3D5658FACD945FD8,0.055555556,0.444444444,0,0.166666667,0.333333333
014A37523BF8521018469FC280628AAC,0,0.413793103,0,0.068965517,0.517241379
014C33BE1058B90854F60C58B4A0B524,0.090909091,0.272727273,0,0.181818182,0.454545455
014C5D774BC1B2748F54CEDBEB4C7BF0,0.152173913,0.391304348,0,0.130434783,0.326086957
014C7A8F402AE071BCF5428905A189BD,0,0,0,0,1
0152B50E993ABB8A4606D2FA3CD4B703,0.111111111,0.277777778,0,0.277777778,0.333333333
0153E39EC0E283BAF1EA2ED43D07C999,0.102040816,0.469387755,0.020408163,0.06122449,0.346938776
01555F3583D045B92213B2891CE5F32E,0.024390244,0.414634146,0.024390244,0.097560976,0.43902439
0155AE175CCEF6A6ECD7DF2677B0FDCC,0.111111111,0.577777778,0.022222222,0.055555556,0.233333333
0155E731789247AB7E0ABB176B44B030,0.027777778,0.416666667,0.027777778,0.083333333,0.444444444
0156C09AC360663D5C7D928F7A2D91B9,0.090909091,0.363636364,0,0.090909091,0.454545455
015872E238C522AE1C02CB64CFB14D35,0,0.545454545,0,0.181818182,0.272727273
015988C15A48C62B5977048C74641DBF,0.181818182,0.272727273,0,0,0.545454545
015AB13B8CBCF8EE1CD4BE80BCFA351A,0,0.25,0,0.083333333,0.666666667
015B6FB5F810D09E907BADEBBD4A5CC1,0.166666667,0,0,0.166666667,0.666666667
015BC96C40F84F73BB4ADD2CA6DF9C00,0.2,0.4,0,0,0.4
015DF8AEBF37E154C698CE9F6213B91D,0,0.678571429,0,0.071428571,0.25
015EF27D132D53D978FC277EE14CA91E,0,0.535714286,0,0.178571429,0.285714286
015F97E8E8B1B3E2E9437AA88D614962,0.05,0.35,0,0.25,0.35
0160B36BA3F41FA264F6816D8820807F,0.111111111,0.777777778,0,0.111111111,0
0161E29C7C613ACA9FF8559C16090D80,0.1,0.2,0,0.4,0.3
016209DFB7C8137EED8FCF8978202B5A,0.05,0.5,0,0.05,0.4
016231FFAC9AF6A4218140A77D26CE6C,0.107142857,0.357142857,0,0.142857143,0.392857143
0162D523E3EFD6C0190B4EFEC7A70DF5,0.071428571,0.714285714,0,0.142857143,0.071428571
0167AFFFFFF9E3D23ED5007AA3981FAA,0.285714286,0.428571429,0,0.071428571,0.214285714
016A67B9306F82E2E965E8F626469638,0,0.363636364,0,0.090909091,0.545454545
